,0,1,2
352,0.11544156074523926,176,2
353,0.0,176,2
354,0.09084939956665039,176,2
355,1.0534257888793945,176,2
356,0.0010061264038085938,176,2
357,0.062412261962890625,176,2
358,0.07570075988769531,176,2
359,0.06197237968444824,176,2
360,0.0513150691986084,176,2
361,0.057285308837890625,176,2
362,0.21445846557617188,176,2
363,0.0,176,2
364,0.07830047607421875,176,2
365,0.06831765174865723,176,2
366,0.056601524353027344,176,66
367,0.0459444522857666,176,66
368,0.24195337295532227,176,66
369,0.0010213851928710938,176,66
370,0.060530900955200195,176,66
371,0.07848620414733887,176,66
372,0.09378528594970703,176,66
373,0.21445298194885254,176,2
374,0.0010080337524414062,176,2
375,0.060080766677856445,176,2
376,0.06277108192443848,176,2
377,0.04668998718261719,176,2
378,0.04796028137207031,176,2
379,0.06821727752685547,176,2
380,0.06635618209838867,176,2
381,0.04178810119628906,176,2
382,0.09147357940673828,176,2
383,0.04726529121398926,176,2
384,0.061957597732543945,176,2
385,0.09123945236206055,176,66
386,0.04717707633972168,176,66
387,0.04766082763671875,176,66
388,0.05276131629943848,176,66
389,0.0568387508392334,176,66
390,0.07758140563964844,176,66
391,0.046896934509277344,176,66
392,0.0,224,37
